,ScrapingDate,ScrapingSite,Origin,Destination,OriginName,DestinationName,EstimatedDepartureTime,EstimatedArrivalTime,EstimatedTotalTransitTimeDays,EstimatedTotalTransitTimeHours,TotalCO2EmissionsKg,TotalDistanceMeters,CutOffs,NumberOfLegs,Legs
733,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Amsterdam Container Terminal Vrede Amsterdam,"Vitoria Vitoria, Terminal de Vila Velha",Amsterdam Container Terminal Vrede Amsterdam,2022-12-26 20:00:00,2023-01-24 05:00:00,28 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-26 20:00:00', 'EstimatedArrivalTime': '2022-12-28 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN MALEAS', 'imo': '9633941', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3FSS8'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-03 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-24 05:00:00'}}"
734,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Antwerp Europa Terminal Quay 869,"Vitoria Vitoria, Terminal de Vila Velha",Antwerp Europa Terminal Quay 869,2022-11-28 13:13:00,2022-12-29 22:00:00,31 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-11-28 13:13:00', 'EstimatedArrivalTime': '2022-11-30 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp Europa Terminal Quay 869', 'Vessel': {'vessel_name': 'CAP SAN MARCO', 'imo': '9622215', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXDI2'}, 'EstimatedDepartureTime': '2022-12-05 11:00:00', 'EstimatedArrivalTime': '2022-12-29 22:00:00'}}"
735,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Antwerp Europa Terminal Quay 869,"Vitoria Vitoria, Terminal de Vila Velha",Antwerp Europa Terminal Quay 869,2022-12-05 20:00:00,2023-01-05 22:00:00,31 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-05 20:00:00', 'EstimatedArrivalTime': '2022-12-07 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp Europa Terminal Quay 869', 'Vessel': {'vessel_name': 'CAP SAN ANTONIO', 'imo': '9622241', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXCQ2'}, 'EstimatedDepartureTime': '2022-12-13 11:00:00', 'EstimatedArrivalTime': '2023-01-05 22:00:00'}}"
736,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Antwerp Europa Terminal Quay 869,"Vitoria Vitoria, Terminal de Vila Velha",Antwerp Europa Terminal Quay 869,2022-12-12 20:00:00,2023-01-13 22:00:00,32 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-12 20:00:00', 'EstimatedArrivalTime': '2022-12-14 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp Europa Terminal Quay 869', 'Vessel': {'vessel_name': 'CAP SAN TAINARO', 'imo': '9633965', 'flag': 'PA', 'build_year_ship': '2014', 'service': 'NEOSAMBA', 'callsign': '3EOT8'}, 'EstimatedDepartureTime': '2022-12-19 11:00:00', 'EstimatedArrivalTime': '2023-01-13 22:00:00'}}"
737,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Antwerp Europa Terminal Quay 869,"Vitoria Vitoria, Terminal de Vila Velha",Antwerp Europa Terminal Quay 869,2022-12-19 20:00:00,2023-01-20 22:00:00,32 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-19 20:00:00', 'EstimatedArrivalTime': '2022-12-21 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp Europa Terminal Quay 869', 'Vessel': {'vessel_name': 'CAP SAN AUGUSTIN', 'imo': '9622239', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXUN2'}, 'EstimatedDepartureTime': '2022-12-26 11:00:00', 'EstimatedArrivalTime': '2023-01-20 22:00:00'}}"
738,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Antwerp Europa Terminal Quay 869,"Vitoria Vitoria, Terminal de Vila Velha",Antwerp Europa Terminal Quay 869,2022-12-26 20:00:00,2023-01-27 06:00:00,31 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-26 20:00:00', 'EstimatedArrivalTime': '2022-12-28 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp Europa Terminal Quay 869', 'Vessel': {'vessel_name': 'CAP SAN MALEAS', 'imo': '9633941', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3FSS8'}, 'EstimatedDepartureTime': '2023-01-03 11:00:00', 'EstimatedArrivalTime': '2023-01-27 06:00:00'}}"
739,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Moerdijk Delta Marine Terminal BV,"Vitoria Vitoria, Terminal de Vila Velha",Moerdijk Delta Marine Terminal BV,2022-11-28 13:13:00,2022-12-27 07:00:00,29 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-11-28 13:13:00', 'EstimatedArrivalTime': '2022-11-30 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN MARCO', 'imo': '9622215', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXDI2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-05 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-27 07:00:00'}}"
740,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Moerdijk Delta Marine Terminal BV,"Vitoria Vitoria, Terminal de Vila Velha",Moerdijk Delta Marine Terminal BV,2022-12-05 20:00:00,2023-01-02 07:00:00,27 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-05 20:00:00', 'EstimatedArrivalTime': '2022-12-07 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN ANTONIO', 'imo': '9622241', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXCQ2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-13 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-02 07:00:00'}}"
741,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Moerdijk Delta Marine Terminal BV,"Vitoria Vitoria, Terminal de Vila Velha",Moerdijk Delta Marine Terminal BV,2022-12-12 20:00:00,2023-01-10 15:00:00,29 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-12 20:00:00', 'EstimatedArrivalTime': '2022-12-14 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN TAINARO', 'imo': '9633965', 'flag': 'PA', 'build_year_ship': '2014', 'service': 'NEOSAMBA', 'callsign': '3EOT8'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-19 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-10 15:00:00'}}"
742,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Moerdijk Delta Marine Terminal BV,"Vitoria Vitoria, Terminal de Vila Velha",Moerdijk Delta Marine Terminal BV,2022-12-19 20:00:00,2023-01-17 15:00:00,29 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-19 20:00:00', 'EstimatedArrivalTime': '2022-12-21 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN AUGUSTIN', 'imo': '9622239', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXUN2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-26 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-17 15:00:00'}}"
743,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Moerdijk Delta Marine Terminal BV,"Vitoria Vitoria, Terminal de Vila Velha",Moerdijk Delta Marine Terminal BV,2022-12-26 20:00:00,2023-01-24 15:00:00,29 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-26 20:00:00', 'EstimatedArrivalTime': '2022-12-28 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN MALEAS', 'imo': '9633941', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3FSS8'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-03 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-24 15:00:00'}}"
744,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Rotterdam Hutchison Ports Delta II,"Vitoria Vitoria, Terminal de Vila Velha",Rotterdam Hutchison Ports Delta II,2022-11-28 13:13:00,2022-12-23 07:00:00,25 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-11-28 13:13:00', 'EstimatedArrivalTime': '2022-11-30 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN MARCO', 'imo': '9622215', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXDI2'}, 'EstimatedDepartureTime': '2022-12-05 11:00:00', 'EstimatedArrivalTime': '2022-12-23 07:00:00'}}"
745,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Rotterdam Hutchison Ports Delta II,"Vitoria Vitoria, Terminal de Vila Velha",Rotterdam Hutchison Ports Delta II,2022-12-05 20:00:00,2022-12-30 07:00:00,24 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-05 20:00:00', 'EstimatedArrivalTime': '2022-12-07 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN ANTONIO', 'imo': '9622241', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXCQ2'}, 'EstimatedDepartureTime': '2022-12-13 11:00:00', 'EstimatedArrivalTime': '2022-12-30 07:00:00'}}"
746,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Rotterdam Hutchison Ports Delta II,"Vitoria Vitoria, Terminal de Vila Velha",Rotterdam Hutchison Ports Delta II,2022-12-12 20:00:00,2023-01-07 07:00:00,25 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-12 20:00:00', 'EstimatedArrivalTime': '2022-12-14 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN TAINARO', 'imo': '9633965', 'flag': 'PA', 'build_year_ship': '2014', 'service': 'NEOSAMBA', 'callsign': '3EOT8'}, 'EstimatedDepartureTime': '2022-12-19 11:00:00', 'EstimatedArrivalTime': '2023-01-07 07:00:00'}}"
747,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Rotterdam Hutchison Ports Delta II,"Vitoria Vitoria, Terminal de Vila Velha",Rotterdam Hutchison Ports Delta II,2022-12-19 20:00:00,2023-01-14 07:00:00,25 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-19 20:00:00', 'EstimatedArrivalTime': '2022-12-21 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN AUGUSTIN', 'imo': '9622239', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXUN2'}, 'EstimatedDepartureTime': '2022-12-26 11:00:00', 'EstimatedArrivalTime': '2023-01-14 07:00:00'}}"
748,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Rotterdam Hutchison Ports Delta II,"Vitoria Vitoria, Terminal de Vila Velha",Rotterdam Hutchison Ports Delta II,2022-12-26 20:00:00,2023-01-21 07:00:00,25 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-26 20:00:00', 'EstimatedArrivalTime': '2022-12-28 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN MALEAS', 'imo': '9633941', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3FSS8'}, 'EstimatedDepartureTime': '2023-01-03 11:00:00', 'EstimatedArrivalTime': '2023-01-21 07:00:00'}}"
749,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Vlissingen Kloosterboer Vlissingen VOF,"Vitoria Vitoria, Terminal de Vila Velha",Vlissingen Kloosterboer Vlissingen VOF,2022-11-28 13:13:00,2022-12-27 07:00:00,29 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-11-28 13:13:00', 'EstimatedArrivalTime': '2022-11-30 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN MARCO', 'imo': '9622215', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXDI2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-05 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-27 07:00:00'}}"
750,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Vlissingen Kloosterboer Vlissingen VOF,"Vitoria Vitoria, Terminal de Vila Velha",Vlissingen Kloosterboer Vlissingen VOF,2022-12-05 20:00:00,2023-01-02 07:00:00,27 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-05 20:00:00', 'EstimatedArrivalTime': '2022-12-07 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN ANTONIO', 'imo': '9622241', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXCQ2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-13 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-02 07:00:00'}}"
751,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Vlissingen Kloosterboer Vlissingen VOF,"Vitoria Vitoria, Terminal de Vila Velha",Vlissingen Kloosterboer Vlissingen VOF,2022-12-12 20:00:00,2023-01-10 15:00:00,29 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-12 20:00:00', 'EstimatedArrivalTime': '2022-12-14 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN TAINARO', 'imo': '9633965', 'flag': 'PA', 'build_year_ship': '2014', 'service': 'NEOSAMBA', 'callsign': '3EOT8'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-19 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-10 15:00:00'}}"
752,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Vlissingen Kloosterboer Vlissingen VOF,"Vitoria Vitoria, Terminal de Vila Velha",Vlissingen Kloosterboer Vlissingen VOF,2022-12-19 20:00:00,2023-01-17 15:00:00,29 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-19 20:00:00', 'EstimatedArrivalTime': '2022-12-21 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN AUGUSTIN', 'imo': '9622239', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXUN2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-26 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-17 15:00:00'}}"
753,2022-11-29,Maersk,"Vitoria Vitoria, Terminal de Vila Velha",Vlissingen Kloosterboer Vlissingen VOF,"Vitoria Vitoria, Terminal de Vila Velha",Vlissingen Kloosterboer Vlissingen VOF,2022-12-26 20:00:00,2023-01-24 15:00:00,29 days,,,,,,"{'1': {'OriginName': 'Vitoria Vitoria, Terminal de Vila Velha', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'LOG-IN PANTANAL', 'imo': '9351799', 'flag': 'BR', 'build_year_ship': '', 'service': '', 'callsign': 'A8LF3'}, 'EstimatedDepartureTime': '2022-12-26 20:00:00', 'EstimatedArrivalTime': '2022-12-28 13:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN MALEAS', 'imo': '9633941', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3FSS8'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-03 11:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-24 15:00:00'}}"
