,ScrapingDate,ScrapingSite,Origin,Destination,OriginName,DestinationName,EstimatedDepartureTime,EstimatedArrivalTime,EstimatedTotalTransitTimeDays,EstimatedTotalTransitTimeHours,TotalCO2EmissionsKg,TotalDistanceMeters,CutOffs,NumberOfLegs,Legs
1090,2023-05-22,Maersk,Rosario Rosario Port Terminal,Amsterdam Container Terminal Vrede Amsterdam,Rosario Rosario Port Terminal,Amsterdam Container Terminal Vrede Amsterdam,2023-07-01 15:00:00,2023-07-31 05:00:00,30 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-07-01 15:00:00', 'EstimatedArrivalTime': '2023-07-07 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN MALEAS', 'imo': '9633941', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3FSS8'}, 'EstimatedDepartureTime': '2023-07-10 11:00:00', 'EstimatedArrivalTime': '2023-07-28 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-30 15:00:00', 'EstimatedArrivalTime': '2023-07-31 05:00:00'}}"
1091,2023-05-22,Maersk,Rosario Rosario Port Terminal,Amsterdam Container Terminal Vrede Amsterdam,Rosario Rosario Port Terminal,Amsterdam Container Terminal Vrede Amsterdam,2023-07-08 15:00:00,2023-08-07 05:00:00,30 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-07-08 15:00:00', 'EstimatedArrivalTime': '2023-07-14 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN RAPHAEL', 'imo': '9622253', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXCL2'}, 'EstimatedDepartureTime': '2023-07-17 11:00:00', 'EstimatedArrivalTime': '2023-08-04 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-06 15:00:00', 'EstimatedArrivalTime': '2023-08-07 05:00:00'}}"
1092,2023-05-22,Maersk,Rosario Rosario Port Terminal,Amsterdam Container Terminal Vrede Amsterdam,Rosario Rosario Port Terminal,Amsterdam Container Terminal Vrede Amsterdam,2023-07-15 15:00:00,2023-08-14 05:00:00,30 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-07-15 15:00:00', 'EstimatedArrivalTime': '2023-07-21 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN ARTEMISSIO', 'imo': '9633939', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3EQA4'}, 'EstimatedDepartureTime': '2023-07-24 11:00:00', 'EstimatedArrivalTime': '2023-08-11 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-13 15:00:00', 'EstimatedArrivalTime': '2023-08-14 05:00:00'}}"
1093,2023-05-22,Maersk,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,2023-05-27 15:00:00,2023-06-29 06:00:00,33 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-05-27 15:00:00', 'EstimatedArrivalTime': '2023-06-02 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'CAP SAN SOUNIO', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': 'NEOSAMBA', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-05 11:00:00', 'EstimatedArrivalTime': '2023-06-29 06:00:00'}}"
1094,2023-05-22,Maersk,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,2023-06-03 15:00:00,2023-07-06 06:00:00,33 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-06-03 15:00:00', 'EstimatedArrivalTime': '2023-06-09 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'CAP SAN NICOLAS', 'imo': '9622203', 'flag': 'DK', 'build_year_ship': '2012', 'service': 'NEOSAMBA', 'callsign': 'OXHI2'}, 'EstimatedDepartureTime': '2023-06-12 11:00:00', 'EstimatedArrivalTime': '2023-07-06 06:00:00'}}"
1095,2023-05-22,Maersk,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,2023-06-10 15:00:00,2023-07-13 06:00:00,33 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-06-10 15:00:00', 'EstimatedArrivalTime': '2023-06-16 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'CAP SAN ANTONIO', 'imo': '9622241', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXCQ2'}, 'EstimatedDepartureTime': '2023-06-19 11:00:00', 'EstimatedArrivalTime': '2023-07-13 06:00:00'}}"
1096,2023-05-22,Maersk,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,2023-06-17 15:00:00,2023-07-20 06:00:00,33 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-06-17 15:00:00', 'EstimatedArrivalTime': '2023-06-23 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'CAP SAN TAINARO', 'imo': '9633965', 'flag': 'PA', 'build_year_ship': '2014', 'service': 'NEOSAMBA', 'callsign': '3EOT8'}, 'EstimatedDepartureTime': '2023-06-26 11:00:00', 'EstimatedArrivalTime': '2023-07-20 06:00:00'}}"
1097,2023-05-22,Maersk,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,2023-06-24 15:00:00,2023-07-27 06:00:00,33 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-06-24 15:00:00', 'EstimatedArrivalTime': '2023-06-30 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'CAP SAN AUGUSTIN', 'imo': '9622239', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXUN2'}, 'EstimatedDepartureTime': '2023-07-03 11:00:00', 'EstimatedArrivalTime': '2023-07-27 06:00:00'}}"
1098,2023-05-22,Maersk,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,2023-07-01 15:00:00,2023-08-03 06:00:00,33 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-07-01 15:00:00', 'EstimatedArrivalTime': '2023-07-07 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'CAP SAN MALEAS', 'imo': '9633941', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3FSS8'}, 'EstimatedDepartureTime': '2023-07-10 11:00:00', 'EstimatedArrivalTime': '2023-08-03 06:00:00'}}"
1099,2023-05-22,Maersk,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,2023-07-08 15:00:00,2023-08-10 06:00:00,33 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-07-08 15:00:00', 'EstimatedArrivalTime': '2023-07-14 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'CAP SAN RAPHAEL', 'imo': '9622253', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXCL2'}, 'EstimatedDepartureTime': '2023-07-17 11:00:00', 'EstimatedArrivalTime': '2023-08-10 06:00:00'}}"
1100,2023-05-22,Maersk,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,Rosario Rosario Port Terminal,Antwerp PSA Antwerp K913 Noordzee,2023-07-15 15:00:00,2023-08-17 06:00:00,33 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-07-15 15:00:00', 'EstimatedArrivalTime': '2023-07-21 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'CAP SAN ARTEMISSIO', 'imo': '9633939', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3EQA4'}, 'EstimatedDepartureTime': '2023-07-24 11:00:00', 'EstimatedArrivalTime': '2023-08-17 06:00:00'}}"
1101,2023-05-22,Maersk,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,2023-05-27 15:00:00,2023-06-26 14:00:00,30 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-05-27 15:00:00', 'EstimatedArrivalTime': '2023-06-02 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN SOUNIO', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': 'NEOSAMBA', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-05 11:00:00', 'EstimatedArrivalTime': '2023-06-23 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-25 15:00:00', 'EstimatedArrivalTime': '2023-06-26 14:00:00'}}"
1102,2023-05-22,Maersk,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,2023-06-03 15:00:00,2023-07-03 14:00:00,30 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-06-03 15:00:00', 'EstimatedArrivalTime': '2023-06-09 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN NICOLAS', 'imo': '9622203', 'flag': 'DK', 'build_year_ship': '2012', 'service': 'NEOSAMBA', 'callsign': 'OXHI2'}, 'EstimatedDepartureTime': '2023-06-12 11:00:00', 'EstimatedArrivalTime': '2023-06-30 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-02 15:00:00', 'EstimatedArrivalTime': '2023-07-03 14:00:00'}}"
1103,2023-05-22,Maersk,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,2023-06-10 15:00:00,2023-07-10 14:00:00,30 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-06-10 15:00:00', 'EstimatedArrivalTime': '2023-06-16 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN ANTONIO', 'imo': '9622241', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXCQ2'}, 'EstimatedDepartureTime': '2023-06-19 11:00:00', 'EstimatedArrivalTime': '2023-07-07 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-09 15:00:00', 'EstimatedArrivalTime': '2023-07-10 14:00:00'}}"
1104,2023-05-22,Maersk,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,2023-06-17 15:00:00,2023-07-18 14:00:00,31 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-06-17 15:00:00', 'EstimatedArrivalTime': '2023-06-23 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN TAINARO', 'imo': '9633965', 'flag': 'PA', 'build_year_ship': '2014', 'service': 'NEOSAMBA', 'callsign': '3EOT8'}, 'EstimatedDepartureTime': '2023-06-26 11:00:00', 'EstimatedArrivalTime': '2023-07-15 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-17 15:00:00', 'EstimatedArrivalTime': '2023-07-18 14:00:00'}}"
1105,2023-05-22,Maersk,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,2023-06-24 15:00:00,2023-07-24 14:00:00,30 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-06-24 15:00:00', 'EstimatedArrivalTime': '2023-06-30 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN AUGUSTIN', 'imo': '9622239', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXUN2'}, 'EstimatedDepartureTime': '2023-07-03 11:00:00', 'EstimatedArrivalTime': '2023-07-21 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-23 15:00:00', 'EstimatedArrivalTime': '2023-07-24 14:00:00'}}"
1106,2023-05-22,Maersk,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,2023-07-01 15:00:00,2023-07-31 14:00:00,30 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-07-01 15:00:00', 'EstimatedArrivalTime': '2023-07-07 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN MALEAS', 'imo': '9633941', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3FSS8'}, 'EstimatedDepartureTime': '2023-07-10 11:00:00', 'EstimatedArrivalTime': '2023-07-28 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-30 15:00:00', 'EstimatedArrivalTime': '2023-07-31 14:00:00'}}"
1107,2023-05-22,Maersk,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,2023-07-08 15:00:00,2023-08-07 14:00:00,30 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-07-08 15:00:00', 'EstimatedArrivalTime': '2023-07-14 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN RAPHAEL', 'imo': '9622253', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXCL2'}, 'EstimatedDepartureTime': '2023-07-17 11:00:00', 'EstimatedArrivalTime': '2023-08-04 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-06 15:00:00', 'EstimatedArrivalTime': '2023-08-07 14:00:00'}}"
1108,2023-05-22,Maersk,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,Rosario Rosario Port Terminal,Moerdijk Delta Marine Terminal BV,2023-07-15 15:00:00,2023-08-14 14:00:00,30 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-07-15 15:00:00', 'EstimatedArrivalTime': '2023-07-21 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN ARTEMISSIO', 'imo': '9633939', 'flag': 'PA', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': '3EQA4'}, 'EstimatedDepartureTime': '2023-07-24 11:00:00', 'EstimatedArrivalTime': '2023-08-11 07:00:00'}, '3': {'OriginName': 'Rotterdam Hutchison Ports Delta II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-13 15:00:00', 'EstimatedArrivalTime': '2023-08-14 14:00:00'}}"
1109,2023-05-22,Maersk,Rosario Rosario Port Terminal,Rotterdam Hutchison Ports Delta II,Rosario Rosario Port Terminal,Rotterdam Hutchison Ports Delta II,2023-05-27 15:00:00,2023-06-23 07:00:00,27 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-05-27 15:00:00', 'EstimatedArrivalTime': '2023-06-02 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN SOUNIO', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': 'NEOSAMBA', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-05 11:00:00', 'EstimatedArrivalTime': '2023-06-23 07:00:00'}}"
1110,2023-05-22,Maersk,Rosario Rosario Port Terminal,Rotterdam Hutchison Ports Delta II,Rosario Rosario Port Terminal,Rotterdam Hutchison Ports Delta II,2023-06-03 15:00:00,2023-06-30 07:00:00,27 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK NEWARK', 'imo': '9402615', 'flag': 'HK', 'build_year_ship': '2008', 'service': '', 'callsign': 'VREP4'}, 'EstimatedDepartureTime': '2023-06-03 15:00:00', 'EstimatedArrivalTime': '2023-06-09 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN NICOLAS', 'imo': '9622203', 'flag': 'DK', 'build_year_ship': '2012', 'service': 'NEOSAMBA', 'callsign': 'OXHI2'}, 'EstimatedDepartureTime': '2023-06-12 11:00:00', 'EstimatedArrivalTime': '2023-06-30 07:00:00'}}"
1111,2023-05-22,Maersk,Rosario Rosario Port Terminal,Rotterdam Hutchison Ports Delta II,Rosario Rosario Port Terminal,Rotterdam Hutchison Ports Delta II,2023-06-10 15:00:00,2023-07-07 07:00:00,27 days,,,,,,"{'1': {'OriginName': 'Rosario Rosario Port Terminal', 'DestinationName': 'Santos Santos, Santos Brasil Terminal', 'Vessel': {'vessel_name': 'MAERSK BERMUDA', 'imo': '9697014', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V6595'}, 'EstimatedDepartureTime': '2023-06-10 15:00:00', 'EstimatedArrivalTime': '2023-06-16 07:00:00'}, '2': {'OriginName': 'Santos Santos, Santos Brasil Terminal', 'DestinationName': 'Rotterdam Hutchison Ports Delta II', 'Vessel': {'vessel_name': 'CAP SAN ANTONIO', 'imo': '9622241', 'flag': 'DK', 'build_year_ship': '2013', 'service': 'NEOSAMBA', 'callsign': 'OXCQ2'}, 'EstimatedDepartureTime': '2023-06-19 11:00:00', 'EstimatedArrivalTime': '2023-07-07 07:00:00'}}"
